Year,Country,Iso_alpha-3,Occurrences,Cumulative Occurrences,Continent
1878,Barbados,BRB,0,3,America
1879,Barbados,BRB,0,3,America
1880,Barbados,BRB,0,3,America
1881,Barbados,BRB,0,3,America
1882,Barbados,BRB,0,3,America
1883,Barbados,BRB,0,3,America
1884,Barbados,BRB,0,3,America
1885,Barbados,BRB,0,3,America
1886,Barbados,BRB,0,3,America
1887,Barbados,BRB,0,3,America
1888,Barbados,BRB,0,3,America
1889,Barbados,BRB,0,3,America
1890,Barbados,BRB,0,3,America
1891,Barbados,BRB,0,3,America
1892,Barbados,BRB,0,3,America
1893,Barbados,BRB,0,3,America
1894,Barbados,BRB,0,3,America
1895,Barbados,BRB,1,4,America
1896,Barbados,BRB,0,4,America
1897,Barbados,BRB,0,4,America
1898,Barbados,BRB,0,4,America
1899,Barbados,BRB,0,4,America
1900,Barbados,BRB,0,4,America
1901,Barbados,BRB,0,4,America
1902,Barbados,BRB,0,4,America
1903,Barbados,BRB,0,4,America
1904,Barbados,BRB,0,4,America
1905,Barbados,BRB,0,4,America
1906,Barbados,BRB,0,4,America
1907,Barbados,BRB,0,4,America
1908,Barbados,BRB,0,4,America
1909,Barbados,BRB,0,4,America
1910,Barbados,BRB,0,4,America
1911,Barbados,BRB,0,4,America
1912,Barbados,BRB,0,4,America
1913,Barbados,BRB,0,4,America
1914,Barbados,BRB,0,4,America
1915,Barbados,BRB,0,4,America
1916,Barbados,BRB,0,4,America
1917,Barbados,BRB,0,4,America
1918,Barbados,BRB,0,4,America
1919,Barbados,BRB,0,4,America
1920,Barbados,BRB,0,4,America
1921,Barbados,BRB,0,4,America
1922,Barbados,BRB,1,5,America
1923,Barbados,BRB,0,5,America
1924,Barbados,BRB,0,5,America
1925,Barbados,BRB,0,5,America
1926,Barbados,BRB,0,5,America
1927,Barbados,BRB,0,5,America
1928,Barbados,BRB,0,5,America
1929,Barbados,BRB,0,5,America
1930,Barbados,BRB,0,5,America
1931,Barbados,BRB,0,5,America
1932,Barbados,BRB,0,5,America
1933,Barbados,BRB,1,6,America
1934,Barbados,BRB,0,6,America
1935,Barbados,BRB,0,6,America
1936,Barbados,BRB,0,6,America
1937,Barbados,BRB,0,6,America
1938,Barbados,BRB,0,6,America
1939,Barbados,BRB,0,6,America
1940,Barbados,BRB,0,6,America
1941,Barbados,BRB,0,6,America
1942,Barbados,BRB,0,6,America
1943,Barbados,BRB,0,6,America
1944,Barbados,BRB,0,6,America
1945,Barbados,BRB,0,6,America
1946,Barbados,BRB,0,6,America
1947,Barbados,BRB,0,6,America
1948,Barbados,BRB,0,6,America
1949,Barbados,BRB,0,6,America
1950,Barbados,BRB,0,6,America
1951,Barbados,BRB,0,6,America
1952,Barbados,BRB,0,6,America
1953,Barbados,BRB,0,6,America
1954,Barbados,BRB,0,6,America
1955,Barbados,BRB,0,6,America
1956,Barbados,BRB,0,6,America
1957,Barbados,BRB,0,6,America
1958,Barbados,BRB,0,6,America
1959,Barbados,BRB,0,6,America
1960,Barbados,BRB,0,6,America
1961,Barbados,BRB,0,6,America
1962,Barbados,BRB,0,6,America
1963,Barbados,BRB,0,6,America
1964,Barbados,BRB,0,6,America
1965,Barbados,BRB,0,6,America
1966,Barbados,BRB,0,6,America
1967,Barbados,BRB,0,6,America
1968,Barbados,BRB,0,6,America
1969,Barbados,BRB,0,6,America
1970,Barbados,BRB,0,6,America
1971,Barbados,BRB,0,6,America
1972,Barbados,BRB,0,6,America
1973,Barbados,BRB,0,6,America
1974,Barbados,BRB,0,6,America
1975,Barbados,BRB,0,6,America
1976,Barbados,BRB,0,6,America
1977,Barbados,BRB,0,6,America
1978,Barbados,BRB,0,6,America
1979,Barbados,BRB,0,6,America
1980,Barbados,BRB,0,6,America
1981,Barbados,BRB,0,6,America
1982,Barbados,BRB,0,6,America
1983,Barbados,BRB,0,6,America
1984,Barbados,BRB,0,6,America
1985,Barbados,BRB,0,6,America
1986,Barbados,BRB,0,6,America
1987,Barbados,BRB,0,6,America
1988,Barbados,BRB,0,6,America
1989,Barbados,BRB,0,6,America
1990,Barbados,BRB,0,6,America
1991,Barbados,BRB,0,6,America
1992,Barbados,BRB,0,6,America
1993,Barbados,BRB,0,6,America
1994,Barbados,BRB,0,6,America
1995,Barbados,BRB,0,6,America
1996,Barbados,BRB,0,6,America
1997,Barbados,BRB,0,6,America
1998,Barbados,BRB,0,6,America
1999,Barbados,BRB,0,6,America
2000,Barbados,BRB,0,6,America
2001,Barbados,BRB,0,6,America
2002,Barbados,BRB,0,6,America
2003,Barbados,BRB,0,6,America
2004,Barbados,BRB,0,6,America
2005,Barbados,BRB,0,6,America
2006,Barbados,BRB,0,6,America
2007,Barbados,BRB,0,6,America
2008,Barbados,BRB,0,6,America
2009,Barbados,BRB,0,6,America
2010,Barbados,BRB,0,6,America
2011,Barbados,BRB,0,6,America
2012,Barbados,BRB,0,6,America
2013,Barbados,BRB,0,6,America
2014,Barbados,BRB,0,6,America
2015,Barbados,BRB,0,6,America
2016,Barbados,BRB,0,6,America
2017,Barbados,BRB,0,6,America
2018,Barbados,BRB,0,6,America
2019,Barbados,BRB,0,6,America
2020,Barbados,BRB,0,6,America
2021,Barbados,BRB,0,6,America
2022,Barbados,BRB,0,6,America
2023,Barbados,BRB,0,6,America
2024,Barbados,BRB,0,6,America
1700,Canada,CAN,0,0,America
1703,Canada,CAN,0,0,America
1721,Canada,CAN,0,0,America
1733,Canada,CAN,0,0,America
1738,Canada,CAN,0,0,America
1748,Canada,CAN,0,0,America
1749,Canada,CAN,0,0,America
1751,Canada,CAN,0,0,America
1753,Canada,CAN,0,0,America
1755,Canada,CAN,0,0,America
1764,Canada,CAN,0,0,America
1767,Canada,CAN,0,0,America
1771,Canada,CAN,0,0,America
1776,Canada,CAN,0,0,America
1779,Canada,CAN,0,0,America
1780,Canada,CAN,0,0,America
1783,Canada,CAN,0,0,America
1784,Canada,CAN,0,0,America
1785,Canada,CAN,0,0,America
1786,Canada,CAN,0,0,America
1788,Canada,CAN,0,0,America
1791,Canada,CAN,0,0,America
1792,Canada,CAN,0,0,America
1800,Canada,CAN,0,0,America
1802,Canada,CAN,0,0,America
1803,Canada,CAN,0,0,America
1804,Canada,CAN,0,0,America
1805,Canada,CAN,0,0,America
1807,Canada,CAN,0,0,America
1808,Canada,CAN,0,0,America
1810,Canada,CAN,0,0,America
1812,Canada,CAN,0,0,America
1815,Canada,CAN,0,0,America
1816,Canada,CAN,0,0,America
1817,Canada,CAN,0,0,America
1818,Canada,CAN,0,0,America
1819,Canada,CAN,0,0,America
1822,Canada,CAN,0,0,America
1823,Canada,CAN,0,0,America
1825,Canada,CAN,0,0,America
1826,Canada,CAN,0,0,America
1827,Canada,CAN,0,0,America
1828,Canada,CAN,0,0,America
1829,Canada,CAN,0,0,America
1830,Canada,CAN,0,0,America
1831,Canada,CAN,0,0,America
1832,Canada,CAN,0,0,America
1834,Canada,CAN,0,0,America
1835,Canada,CAN,0,0,America
1836,Canada,CAN,0,0,America
1837,Canada,CAN,0,0,America
1839,Canada,CAN,0,0,America
1840,Canada,CAN,0,0,America
1841,Canada,CAN,0,0,America
1842,Canada,CAN,0,0,America
1844,Canada,CAN,0,0,America
1845,Canada,CAN,0,0,America
1846,Canada,CAN,0,0,America
1847,Canada,CAN,0,0,America
1848,Canada,CAN,0,0,America
1849,Canada,CAN,0,0,America
1850,Canada,CAN,0,0,America
1851,Canada,CAN,0,0,America
1852,Canada,CAN,0,0,America
1853,Canada,CAN,0,0,America
1855,Canada,CAN,0,0,America
1856,Canada,CAN,0,0,America
1857,Canada,CAN,0,0,America
1858,Canada,CAN,0,0,America
1859,Canada,CAN,0,0,America
1860,Canada,CAN,1,1,America
1861,Canada,CAN,0,1,America
1862,Canada,CAN,0,1,America
1863,Canada,CAN,0,1,America
1864,Canada,CAN,0,1,America
1865,Canada,CAN,0,1,America
1866,Canada,CAN,0,1,America
1867,Canada,CAN,0,1,America
1868,Canada,CAN,0,1,America
1869,Canada,CAN,0,1,America
1870,Canada,CAN,0,1,America
1871,Canada,CAN,0,1,America
1872,Canada,CAN,0,1,America
1873,Canada,CAN,0,1,America
1874,Canada,CAN,1,2,America
1875,Canada,CAN,0,2,America
1876,Canada,CAN,0,2,America
1877,Canada,CAN,0,2,America
1878,Canada,CAN,0,2,America
1879,Canada,CAN,0,2,America
1880,Canada,CAN,0,2,America
1881,Canada,CAN,0,2,America
1882,Canada,CAN,0,2,America
1883,Canada,CAN,0,2,America
1884,Canada,CAN,0,2,America
1885,Canada,CAN,0,2,America
1886,Canada,CAN,0,2,America
1887,Canada,CAN,0,2,America
1888,Canada,CAN,1,3,America
1889,Canada,CAN,0,3,America
1890,Canada,CAN,0,3,America
1891,Canada,CAN,1,4,America
1892,Canada,CAN,0,4,America
1893,Canada,CAN,0,4,America
1894,Canada,CAN,0,4,America
1895,Canada,CAN,0,4,America
1896,Canada,CAN,0,4,America
1897,Canada,CAN,0,4,America
1898,Canada,CAN,0,4,America
1899,Canada,CAN,0,4,America
1900,Canada,CAN,0,4,America
1901,Canada,CAN,0,4,America
1902,Canada,CAN,0,4,America
1903,Canada,CAN,0,4,America
1904,Canada,CAN,0,4,America
1905,Canada,CAN,0,4,America
1906,Canada,CAN,0,4,America
1907,Canada,CAN,0,4,America
1908,Canada,CAN,0,4,America
1909,Canada,CAN,0,4,America
1910,Canada,CAN,0,4,America
1911,Canada,CAN,0,4,America
1912,Canada,CAN,0,4,America
1913,Canada,CAN,0,4,America
1914,Canada,CAN,0,4,America
1915,Canada,CAN,0,4,America
1916,Canada,CAN,0,4,America
1917,Canada,CAN,0,4,America
1918,Canada,CAN,0,4,America
1919,Canada,CAN,0,4,America
1920,Canada,CAN,1,5,America
1921,Canada,CAN,0,5,America
1922,Canada,CAN,0,5,America
1923,Canada,CAN,0,5,America
1924,Canada,CAN,0,5,America
1925,Canada,CAN,1,6,America
1926,Canada,CAN,0,6,America
1927,Canada,CAN,0,6,America
1928,Canada,CAN,0,6,America
1929,Canada,CAN,0,6,America
1930,Canada,CAN,0,6,America
1931,Canada,CAN,0,6,America
1932,Canada,CAN,1,7,America
1933,Canada,CAN,0,7,America
1934,Canada,CAN,0,7,America
1935,Canada,CAN,0,7,America
1936,Canada,CAN,1,8,America
1937,Canada,CAN,0,8,America
1938,Canada,CAN,0,8,America
1939,Canada,CAN,0,8,America
1940,Canada,CAN,0,8,America
1941,Canada,CAN,0,8,America
1942,Canada,CAN,0,8,America
1943,Canada,CAN,0,8,America
1944,Canada,CAN,0,8,America
1945,Canada,CAN,0,8,America
1946,Canada,CAN,0,8,America
1947,Canada,CAN,0,8,America
1948,Canada,CAN,0,8,America
1949,Canada,CAN,0,8,America
1950,Canada,CAN,0,8,America
1951,Canada,CAN,0,8,America
1952,Canada,CAN,0,8,America
1953,Canada,CAN,1,9,America
1954,Canada,CAN,0,9,America
1955,Canada,CAN,0,9,America
1956,Canada,CAN,0,9,America
1957,Canada,CAN,0,9,America
1958,Canada,CAN,0,9,America
1959,Canada,CAN,0,9,America
1960,Canada,CAN,0,9,America
1961,Canada,CAN,0,9,America
1962,Canada,CAN,0,9,America
1963,Canada,CAN,0,9,America
1964,Canada,CAN,0,9,America
1965,Canada,CAN,0,9,America
1966,Canada,CAN,0,9,America
1967,Canada,CAN,0,9,America
1968,Canada,CAN,0,9,America
1969,Canada,CAN,0,9,America
1970,Canada,CAN,0,9,America
1971,Canada,CAN,0,9,America
1972,Canada,CAN,0,9,America
1973,Canada,CAN,0,9,America
1974,Canada,CAN,0,9,America
1975,Canada,CAN,0,9,America
1976,Canada,CAN,0,9,America
1977,Canada,CAN,0,9,America
1978,Canada,CAN,0,9,America
1979,Canada,CAN,0,9,America
1980,Canada,CAN,0,9,America
1981,Canada,CAN,0,9,America
1982,Canada,CAN,0,9,America
1983,Canada,CAN,0,9,America
1984,Canada,CAN,0,9,America
1985,Canada,CAN,0,9,America
1986,Canada,CAN,0,9,America
1987,Canada,CAN,0,9,America
1988,Canada,CAN,0,9,America
1989,Canada,CAN,0,9,America
1990,Canada,CAN,0,9,America
1991,Canada,CAN,0,9,America
1992,Canada,CAN,0,9,America
1993,Canada,CAN,0,9,America
1994,Canada,CAN,0,9,America
1995,Canada,CAN,0,9,America
1996,Canada,CAN,0,9,America
1997,Canada,CAN,0,9,America
1998,Canada,CAN,0,9,America
1999,Canada,CAN,0,9,America
2000,Canada,CAN,1,10,America
2001,Canada,CAN,0,10,America
2002,Canada,CAN,0,10,America
2003,Canada,CAN,0,10,America
2004,Canada,CAN,0,10,America
2005,Canada,CAN,0,10,America
2006,Canada,CAN,0,10,America
2007,Canada,CAN,0,10,America
2008,Canada,CAN,0,10,America
2009,Canada,CAN,0,10,America
2010,Canada,CAN,0,10,America
2011,Canada,CAN,0,10,America
2012,Canada,CAN,1,11,America
2013,Canada,CAN,0,11,America
2014,Canada,CAN,0,11,America
2015,Canada,CAN,0,11,America
2016,Canada,CAN,0,11,America
2017,Canada,CAN,0,11,America
2018,Canada,CAN,0,11,America
2019,Canada,CAN,0,11,America
2020,Canada,CAN,0,11,America
2021,Canada,CAN,1,12,America
2022,Canada,CAN,0,12,America
2023,Canada,CAN,0,12,America
2024,Canada,CAN,0,12,America
1700,Chile,CHL,0,0,America
1703,Chile,CHL,0,0,America
1721,Chile,CHL,0,0,America
1733,Chile,CHL,0,0,America
1738,Chile,CHL,0,0,America
1748,Chile,CHL,0,0,America
1749,Chile,CHL,0,0,America
1751,Chile,CHL,0,0,America
1753,Chile,CHL,0,0,America
1755,Chile,CHL,0,0,America
1764,Chile,CHL,0,0,America
1767,Chile,CHL,0,0,America
1771,Chile,CHL,0,0,America
1776,Chile,CHL,0,0,America
1779,Chile,CHL,0,0,America
1780,Chile,CHL,0,0,America
1783,Chile,CHL,0,0,America
1784,Chile,CHL,0,0,America
1785,Chile,CHL,0,0,America
1786,Chile,CHL,0,0,America
1788,Chile,CHL,0,0,America
1791,Chile,CHL,0,0,America
1792,Chile,CHL,0,0,America
1800,Chile,CHL,0,0,America
1802,Chile,CHL,0,0,America
1803,Chile,CHL,0,0,America
1804,Chile,CHL,0,0,America
1805,Chile,CHL,0,0,America
1807,Chile,CHL,0,0,America
1808,Chile,CHL,0,0,America
1810,Chile,CHL,0,0,America
1812,Chile,CHL,0,0,America
1815,Chile,CHL,0,0,America
1816,Chile,CHL,0,0,America
1817,Chile,CHL,0,0,America
1818,Chile,CHL,0,0,America
1819,Chile,CHL,0,0,America
1822,Chile,CHL,0,0,America
1823,Chile,CHL,0,0,America
1825,Chile,CHL,0,0,America
1826,Chile,CHL,0,0,America
1827,Chile,CHL,0,0,America
1828,Chile,CHL,0,0,America
1829,Chile,CHL,0,0,America
1830,Chile,CHL,0,0,America
1831,Chile,CHL,0,0,America
1832,Chile,CHL,0,0,America
1834,Chile,CHL,0,0,America
1835,Chile,CHL,0,0,America
1836,Chile,CHL,0,0,America
1837,Chile,CHL,0,0,America
1839,Chile,CHL,0,0,America
1840,Chile,CHL,0,0,America
1841,Chile,CHL,0,0,America
1842,Chile,CHL,0,0,America
1844,Chile,CHL,0,0,America
1845,Chile,CHL,0,0,America
1846,Chile,CHL,0,0,America
1847,Chile,CHL,0,0,America
1848,Chile,CHL,0,0,America
1849,Chile,CHL,0,0,America
1850,Chile,CHL,0,0,America
1851,Chile,CHL,0,0,America
1852,Chile,CHL,0,0,America
1853,Chile,CHL,0,0,America
1855,Chile,CHL,0,0,America
1856,Chile,CHL,0,0,America
1857,Chile,CHL,0,0,America
1858,Chile,CHL,0,0,America
1859,Chile,CHL,0,0,America
1860,Chile,CHL,0,0,America
1861,Chile,CHL,0,0,America
1862,Chile,CHL,0,0,America
1863,Chile,CHL,0,0,America
1864,Chile,CHL,0,0,America
1865,Chile,CHL,0,0,America
1866,Chile,CHL,0,0,America
1867,Chile,CHL,0,0,America
1868,Chile,CHL,0,0,America
1869,Chile,CHL,0,0,America
1870,Chile,CHL,0,0,America
1871,Chile,CHL,0,0,America
1872,Chile,CHL,0,0,America
1873,Chile,CHL,0,0,America
1874,Chile,CHL,0,0,America
1875,Chile,CHL,0,0,America
1876,Chile,CHL,0,0,America
1877,Chile,CHL,0,0,America
1878,Chile,CHL,0,0,America
1879,Chile,CHL,0,0,America
1880,Chile,CHL,0,0,America
1881,Chile,CHL,0,0,America
1882,Chile,CHL,0,0,America
1883,Chile,CHL,0,0,America
1884,Chile,CHL,0,0,America
1885,Chile,CHL,0,0,America
1886,Chile,CHL,0,0,America
1887,Chile,CHL,0,0,America
1888,Chile,CHL,0,0,America
1889,Chile,CHL,0,0,America
1890,Chile,CHL,0,0,America
1891,Chile,CHL,0,0,America
1892,Chile,CHL,0,0,America
1893,Chile,CHL,0,0,America
1894,Chile,CHL,0,0,America
1895,Chile,CHL,0,0,America
1896,Chile,CHL,0,0,America
1897,Chile,CHL,0,0,America
1898,Chile,CHL,0,0,America
1899,Chile,CHL,0,0,America
1900,Chile,CHL,0,0,America
1901,Chile,CHL,0,0,America
1902,Chile,CHL,0,0,America
1903,Chile,CHL,0,0,America
1904,Chile,CHL,0,0,America
1905,Chile,CHL,0,0,America
1906,Chile,CHL,0,0,America
1907,Chile,CHL,0,0,America
1908,Chile,CHL,0,0,America
1909,Chile,CHL,0,0,America
1910,Chile,CHL,0,0,America
1911,Chile,CHL,0,0,America
1912,Chile,CHL,0,0,America
1913,Chile,CHL,0,0,America
1914,Chile,CHL,0,0,America
1915,Chile,CHL,0,0,America
1916,Chile,CHL,0,0,America
1917,Chile,CHL,0,0,America
1918,Chile,CHL,0,0,America
1919,Chile,CHL,0,0,America
1920,Chile,CHL,0,0,America
1921,Chile,CHL,0,0,America
1922,Chile,CHL,0,0,America
1923,Chile,CHL,0,0,America
1924,Chile,CHL,0,0,America
1925,Chile,CHL,0,0,America
1926,Chile,CHL,0,0,America
1927,Chile,CHL,0,0,America
1928,Chile,CHL,0,0,America
1929,Chile,CHL,0,0,America
1930,Chile,CHL,0,0,America
1931,Chile,CHL,0,0,America
1932,Chile,CHL,0,0,America
1933,Chile,CHL,0,0,America
1934,Chile,CHL,1,1,America
1935,Chile,CHL,0,1,America
1936,Chile,CHL,0,1,America
1937,Chile,CHL,0,1,America
1938,Chile,CHL,0,1,America
1939,Chile,CHL,0,1,America
1940,Chile,CHL,0,1,America
1941,Chile,CHL,0,1,America
1942,Chile,CHL,0,1,America
1943,Chile,CHL,0,1,America
1944,Chile,CHL,0,1,America
1945,Chile,CHL,0,1,America
1946,Chile,CHL,0,1,America
1947,Chile,CHL,0,1,America
1948,Chile,CHL,0,1,America
1949,Chile,CHL,0,1,America
1950,Chile,CHL,0,1,America
1951,Chile,CHL,0,1,America
1952,Chile,CHL,0,1,America
1953,Chile,CHL,0,1,America
1954,Chile,CHL,0,1,America
1955,Chile,CHL,0,1,America
1956,Chile,CHL,0,1,America
1957,Chile,CHL,0,1,America
1958,Chile,CHL,0,1,America
1959,Chile,CHL,0,1,America
1960,Chile,CHL,0,1,America
1961,Chile,CHL,0,1,America
1962,Chile,CHL,0,1,America
1963,Chile,CHL,1,2,America
1964,Chile,CHL,0,2,America
1965,Chile,CHL,0,2,America
1966,Chile,CHL,0,2,America
1967,Chile,CHL,0,2,America
1968,Chile,CHL,0,2,America
1969,Chile,CHL,0,2,America
1970,Chile,CHL,0,2,America
1971,Chile,CHL,0,2,America
1972,Chile,CHL,0,2,America
1973,Chile,CHL,0,2,America
1974,Chile,CHL,0,2,America
1975,Chile,CHL,0,2,America
1976,Chile,CHL,0,2,America
1977,Chile,CHL,0,2,America
1978,Chile,CHL,0,2,America
1979,Chile,CHL,0,2,America
1980,Chile,CHL,1,3,America
1981,Chile,CHL,1,4,America
1982,Chile,CHL,0,4,America
1983,Chile,CHL,0,4,America
1984,Chile,CHL,0,4,America
1985,Chile,CHL,0,4,America
1986,Chile,CHL,0,4,America
1987,Chile,CHL,0,4,America
1988,Chile,CHL,1,5,America
1989,Chile,CHL,0,5,America
1990,Chile,CHL,0,5,America
1991,Chile,CHL,0,5,America
1992,Chile,CHL,0,5,America
1993,Chile,CHL,0,5,America
1994,Chile,CHL,2,7,America
1995,Chile,CHL,0,7,America
1996,Chile,CHL,0,7,America
1997,Chile,CHL,0,7,America
1998,Chile,CHL,0,7,America
1999,Chile,CHL,0,7,America
2000,Chile,CHL,0,7,America
2001,Chile,CHL,0,7,America
2002,Chile,CHL,0,7,America
2003,Chile,CHL,0,7,America
2004,Chile,CHL,0,7,America
2005,Chile,CHL,0,7,America
2006,Chile,CHL,0,7,America
2007,Chile,CHL,0,7,America
2008,Chile,CHL,0,7,America
2009,Chile,CHL,0,7,America
2010,Chile,CHL,0,7,America
2011,Chile,CHL,0,7,America
2012,Chile,CHL,1,8,America
2013,Chile,CHL,0,8,America
2014,Chile,CHL,0,8,America
2015,Chile,CHL,0,8,America
2016,Chile,CHL,0,8,America
2017,Chile,CHL,0,8,America
2018,Chile,CHL,0,8,America
2019,Chile,CHL,0,8,America
2020,Chile,CHL,0,8,America
2021,Chile,CHL,0,8,America
2022,Chile,CHL,0,8,America
2023,Chile,CHL,0,8,America
2024,Chile,CHL,0,8,America
1700,China,CHN,0,0,Asia
1703,China,CHN,0,0,Asia
1721,China,CHN,0,0,Asia
1733,China,CHN,0,0,Asia
1738,China,CHN,0,0,Asia
1748,China,CHN,0,0,Asia
1749,China,CHN,0,0,Asia
1751,China,CHN,0,0,Asia
1753,China,CHN,0,0,Asia
1755,China,CHN,0,0,Asia
1764,China,CHN,0,0,Asia
1767,China,CHN,0,0,Asia
1771,China,CHN,0,0,Asia
1776,China,CHN,0,0,Asia
1779,China,CHN,0,0,Asia
1780,China,CHN,0,0,Asia
1783,China,CHN,0,0,Asia
1784,China,CHN,0,0,Asia
1785,China,CHN,0,0,Asia
1786,China,CHN,0,0,Asia
1788,China,CHN,0,0,Asia
1791,China,CHN,0,0,Asia
1792,China,CHN,0,0,Asia
1800,China,CHN,0,0,Asia
1802,China,CHN,0,0,Asia
1803,China,CHN,0,0,Asia
1804,China,CHN,0,0,Asia
1805,China,CHN,0,0,Asia
1807,China,CHN,0,0,Asia
1808,China,CHN,0,0,Asia
1810,China,CHN,0,0,Asia
1812,China,CHN,0,0,Asia
1815,China,CHN,0,0,Asia
1816,China,CHN,0,0,Asia
1817,China,CHN,0,0,Asia
1818,China,CHN,0,0,Asia
1819,China,CHN,0,0,Asia
1822,China,CHN,0,0,Asia
1823,China,CHN,0,0,Asia
1825,China,CHN,0,0,Asia
1826,China,CHN,0,0,Asia
1827,China,CHN,0,0,Asia
1828,China,CHN,0,0,Asia
1829,China,CHN,0,0,Asia
1830,China,CHN,0,0,Asia
1831,China,CHN,0,0,Asia
1832,China,CHN,0,0,Asia
1834,China,CHN,0,0,Asia
1835,China,CHN,0,0,Asia
1836,China,CHN,0,0,Asia
1837,China,CHN,0,0,Asia
1839,China,CHN,0,0,Asia
1840,China,CHN,0,0,Asia
1841,China,CHN,0,0,Asia
1842,China,CHN,0,0,Asia
1844,China,CHN,0,0,Asia
1845,China,CHN,0,0,Asia
1846,China,CHN,0,0,Asia
1847,China,CHN,0,0,Asia
1848,China,CHN,0,0,Asia
1849,China,CHN,0,0,Asia
1850,China,CHN,0,0,Asia
1851,China,CHN,0,0,Asia
1852,China,CHN,0,0,Asia
1853,China,CHN,0,0,Asia
1855,China,CHN,0,0,Asia
1856,China,CHN,0,0,Asia
1857,China,CHN,0,0,Asia
1858,China,CHN,0,0,Asia
1859,China,CHN,0,0,Asia
1860,China,CHN,0,0,Asia
1861,China,CHN,0,0,Asia
1862,China,CHN,0,0,Asia
1863,China,CHN,0,0,Asia
1864,China,CHN,1,1,Asia
1865,China,CHN,0,1,Asia
1866,China,CHN,0,1,Asia
1867,China,CHN,0,1,Asia
1868,China,CHN,0,1,Asia
1869,China,CHN,0,1,Asia
1870,China,CHN,0,1,Asia
1871,China,CHN,0,1,Asia
1872,China,CHN,0,1,Asia
1873,China,CHN,0,1,Asia
1874,China,CHN,0,1,Asia
1875,China,CHN,0,1,Asia
1876,China,CHN,0,1,Asia
1877,China,CHN,0,1,Asia
1878,China,CHN,0,1,Asia
1879,China,CHN,0,1,Asia
1880,China,CHN,0,1,Asia
1881,China,CHN,0,1,Asia
1882,China,CHN,0,1,Asia
1883,China,CHN,0,1,Asia
1884,China,CHN,0,1,Asia
1885,China,CHN,0,1,Asia
1886,China,CHN,0,1,Asia
1887,China,CHN,0,1,Asia
1888,China,CHN,0,1,Asia
1889,China,CHN,0,1,Asia
1890,China,CHN,0,1,Asia
1891,China,CHN,0,1,Asia
1892,China,CHN,0,1,Asia
1893,China,CHN,0,1,Asia
1894,China,CHN,0,1,Asia
1895,China,CHN,0,1,Asia
1896,China,CHN,0,1,Asia
1897,China,CHN,0,1,Asia
1898,China,CHN,0,1,Asia
1899,China,CHN,0,1,Asia
1900,China,CHN,0,1,Asia
1901,China,CHN,0,1,Asia
1902,China,CHN,0,1,Asia
1903,China,CHN,0,1,Asia
1904,China,CHN,0,1,Asia
1905,China,CHN,0,1,Asia
1906,China,CHN,0,1,Asia
1907,China,CHN,2,3,Asia
1908,China,CHN,0,3,Asia
1909,China,CHN,0,3,Asia
1910,China,CHN,0,3,Asia
1911,China,CHN,0,3,Asia
1912,China,CHN,0,3,Asia
1913,China,CHN,0,3,Asia
1914,China,CHN,0,3,Asia
1915,China,CHN,0,3,Asia
1916,China,CHN,0,3,Asia
1917,China,CHN,0,3,Asia
1918,China,CHN,0,3,Asia
1919,China,CHN,0,3,Asia
1920,China,CHN,0,3,Asia
1921,China,CHN,0,3,Asia
1922,China,CHN,0,3,Asia
1923,China,CHN,0,3,Asia
1924,China,CHN,0,3,Asia
1925,China,CHN,0,3,Asia
1926,China,CHN,0,3,Asia
1927,China,CHN,0,3,Asia
1928,China,CHN,0,3,Asia
1929,China,CHN,0,3,Asia
1930,China,CHN,0,3,Asia
1931,China,CHN,0,3,Asia
1932,China,CHN,0,3,Asia
1933,China,CHN,0,3,Asia
1934,China,CHN,0,3,Asia
1935,China,CHN,0,3,Asia
1936,China,CHN,0,3,Asia
1937,China,CHN,0,3,Asia
1938,China,CHN,1,4,Asia
1939,China,CHN,0,4,Asia
1940,China,CHN,0,4,Asia
1941,China,CHN,0,4,Asia
1942,China,CHN,0,4,Asia
1943,China,CHN,0,4,Asia
1944,China,CHN,0,4,Asia
1945,China,CHN,0,4,Asia
1946,China,CHN,0,4,Asia
1947,China,CHN,0,4,Asia
1948,China,CHN,0,4,Asia
1949,China,CHN,1,5,Asia
1950,China,CHN,0,5,Asia
1951,China,CHN,0,5,Asia
1952,China,CHN,0,5,Asia
1953,China,CHN,0,5,Asia
1954,China,CHN,0,5,Asia
1955,China,CHN,0,5,Asia
1956,China,CHN,0,5,Asia
1957,China,CHN,0,5,Asia
1958,China,CHN,0,5,Asia
1959,China,CHN,0,5,Asia
1960,China,CHN,0,5,Asia
1961,China,CHN,0,5,Asia
1962,China,CHN,0,5,Asia
1963,China,CHN,0,5,Asia
1964,China,CHN,0,5,Asia
1965,China,CHN,0,5,Asia
1966,China,CHN,0,5,Asia
1967,China,CHN,0,5,Asia
1968,China,CHN,0,5,Asia
1969,China,CHN,0,5,Asia
1970,China,CHN,0,5,Asia
1971,China,CHN,0,5,Asia
1972,China,CHN,0,5,Asia
1973,China,CHN,0,5,Asia
1974,China,CHN,0,5,Asia
1975,China,CHN,0,5,Asia
1976,China,CHN,0,5,Asia
1977,China,CHN,0,5,Asia
1978,China,CHN,0,5,Asia
1979,China,CHN,0,5,Asia
1980,China,CHN,0,5,Asia
1981,China,CHN,0,5,Asia
1982,China,CHN,0,5,Asia
1983,China,CHN,0,5,Asia
1984,China,CHN,0,5,Asia
